time	V(schleifenfilter)	V(vco_out)	V(n007)
9.060029488371062e-001	1.776557e+000	-1.094743e+001	1.000000e+001
9.060417012357618e-001	1.781859e+000	-1.094140e+001	1.000000e+001
9.060804536344173e-001	1.787158e+000	-1.093344e+001	1.000000e+001
9.061192060330728e-001	1.792453e+000	-1.092355e+001	1.000000e+001
9.061579584317283e-001	1.797745e+000	-1.091172e+001	1.000000e+001
9.061967108303839e-001	1.803034e+000	-1.089796e+001	1.000000e+001
9.062354632290394e-001	1.808319e+000	-1.088227e+001	1.000000e+001
9.062742156276950e-001	1.813601e+000	-1.086465e+001	1.000000e+001
9.063742156276949e-001	1.827222e+000	-1.070420e+001	1.000000e+001
9.063863180322636e-001	1.828869e+000	-1.065768e+001	1.000000e+001
9.064105228414008e-001	1.832160e+000	-1.052108e+001	1.000000e+001
9.064368921183970e-001	1.835745e+000	-1.026384e+001	1.000000e+001
9.064400482119742e-001	1.836174e+000	-1.022142e+001	1.000000e+001
9.064463603991289e-001	1.837031e+000	-1.012702e+001	1.000000e+001
9.064589847734380e-001	1.838747e+000	-9.900073e+000	1.000000e+001
9.064602262011280e-001	1.838915e+000	-9.875373e+000	1.000000e+001
9.064627090565081e-001	1.839253e+000	-9.825454e+000	1.000000e+001
9.064633297703530e-001	1.839337e+000	-9.812845e+000	1.000000e+001
9.064645711980430e-001	1.839506e+000	-9.784838e+000	1.000000e+001
9.064646356935872e-001	1.839514e+000	-9.783063e+000	1.000000e+001
9.064647646846753e-001	1.839532e+000	-9.779140e+000	1.000000e+001
9.064650226668517e-001	1.839568e+000	-9.768500e+000	1.000000e+001
9.064651644322314e-001	1.839588e+000	-9.760123e+000	1.000000e+001
9.064651771227580e-001	1.839590e+000	-9.759222e+000	1.000000e+001
9.064652025038112e-001	1.839594e+000	-9.757341e+000	1.000000e+001
9.064652532659178e-001	1.839601e+000	-9.753040e+000	1.000000e+001
9.064653195046251e-001	1.839612e+000	-9.745877e+000	1.000000e+001
9.064653736320611e-001	1.839622e+000	-9.737938e+000	1.000000e+001
9.064654185195087e-001	1.839633e+000	-9.728793e+000	1.000000e+001
9.064654606853475e-001	1.839647e+000	-9.716098e+000	1.000000e+001
9.064654975090659e-001	1.839666e+000	-9.698424e+000	1.000000e+001
9.064655341523874e-001	1.839698e+000	-9.669698e+000	1.000000e+001
9.064655726200200e-001	1.839751e+000	-9.619639e+000	1.000000e+001
9.064656122279943e-001	1.839839e+000	-9.532877e+000	1.000000e+001
9.064656527569260e-001	1.839985e+000	-9.382790e+000	1.000000e+001
9.064656933486462e-001	1.840216e+000	-9.133552e+000	1.000000e+001
9.064657360503168e-001	1.840564e+000	-8.716468e+000	1.000000e+001
9.064657856824991e-001	1.841035e+000	-8.003391e+000	1.000000e+001
9.064658238000559e-001	1.841313e+000	-7.316525e+000	1.000000e+001
9.064658728528432e-001	1.841382e+000	-6.345194e+000	1.000000e+001
9.064659171632530e-001	1.841109e+000	-5.436680e+000	1.000000e+001
9.064659674247950e-001	1.840510e+000	-4.401819e+000	1.000000e+001
9.064660222748537e-001	1.839808e+000	-3.280214e+000	1.000000e+001
9.064660871416574e-001	1.839205e+000	-1.973853e+000	1.000000e+001
9.064661478680182e-001	1.838974e+000	-7.788559e-001	1.000000e+001
9.064662117083779e-001	1.839009e+000	4.493526e-001	1.000000e+001
9.064662799517343e-001	1.839177e+000	1.764671e+000	1.000000e+001
9.064663051953564e-001	1.839247e+000	2.260304e+000	1.000000e+001
9.064663197576490e-001	1.839350e+000	2.549755e+000	1.000000e+001
9.064663247841631e-001	1.839645e+000	2.650983e+000	1.000000e+001
9.064663269470979e-001	1.840489e+000	2.695568e+000	1.000000e+001
9.064663278706765e-001	1.842314e+000	2.715590e+000	1.000000e+001
9.064663283542290e-001	1.844951e+000	2.727189e+000	1.000000e+001
9.064663288430956e-001	1.848730e+000	2.740615e+000	1.000000e+001
9.064663293220043e-001	1.851930e+000	2.755277e+000	1.000000e+001
9.064663297946436e-001	1.853769e+000	2.770672e+000	1.000000e+001
9.064663306790003e-001	1.854699e+000	2.800733e+000	1.000000e+001
9.064663315497537e-001	1.853562e+000	2.831143e+000	1.000000e+001
9.064663327711667e-001	1.849969e+000	2.874171e+000	1.000000e+001
9.064663340773933e-001	1.845368e+000	2.920149e+000	1.000000e+001
9.064663358616319e-001	1.839263e+000	2.982314e+000	1.000000e+001
9.064663377269906e-001	1.833884e+000	3.046098e+000	1.000000e+001
9.064663401947930e-001	1.828444e+000	3.128040e+000	1.000000e+001
9.064663431034344e-001	1.823594e+000	3.220518e+000	1.000000e+001
9.064663441503166e-001	1.822233e+000	3.252636e+000	1.000000e+001
9.064663447575903e-001	1.821578e+000	3.270971e+000	1.000000e+001
9.064663450891390e-001	1.821256e+000	3.280890e+000	1.000000e+001
9.064663457522367e-001	1.820656e+000	3.300537e+000	1.000000e+001
9.064663459061166e-001	1.820524e+000	3.305060e+000	1.000000e+001
9.064663460388058e-001	1.820415e+000	3.308950e+000	1.000000e+001
9.064663461235453e-001	1.820346e+000	3.311428e+000	1.000000e+001
9.064663462157453e-001	1.820273e+000	3.314120e+000	1.000000e+001
9.064663464001453e-001	1.820131e+000	3.319490e+000	1.000000e+001
9.064663467012178e-001	1.819909e+000	3.328215e+000	1.000000e+001
9.064663470827243e-001	1.819644e+000	3.339198e+000	1.000000e+001
9.064663475907465e-001	1.819319e+000	3.353697e+000	1.000000e+001
9.064663482222799e-001	1.818960e+000	3.371521e+000	1.000000e+001
9.064663490536761e-001	1.818559e+000	3.394657e+000	1.000000e+001
9.064663501155673e-001	1.818155e+000	3.423678e+000	1.000000e+001
9.064663515593363e-001	1.817782e+000	3.462234e+000	1.000000e+001
9.064663535818224e-001	1.817514e+000	3.514635e+000	1.000000e+001
9.064663555275219e-001	1.817476e+000	3.563457e+000	1.000000e+001
9.064663576148748e-001	1.817607e+000	3.614344e+000	1.000000e+001
9.064663606413488e-001	1.817842e+000	3.685874e+000	1.000000e+001
9.064663640546781e-001	1.817715e+000	3.764006e+000	1.000000e+001
9.064663691760907e-001	1.816045e+000	3.877659e+000	1.000000e+001
9.064663741778145e-001	1.811863e+000	3.985797e+000	1.000000e+001
9.064663795421960e-001	1.803573e+000	4.099843e+000	1.000000e+001
9.064663846409519e-001	1.791490e+000	4.207097e+000	1.000000e+001
9.064663895037545e-001	1.775637e+000	4.308771e+000	1.000000e+001
9.064663944091578e-001	1.754966e+000	4.410956e+000	1.000000e+001
9.064664007373319e-001	1.722044e+000	4.542270e+000	1.000000e+001
9.064664080552960e-001	1.676499e+000	4.690888e+000	1.000000e+001
9.064664156627130e-001	1.621323e+000	4.840767e+000	1.000000e+001
9.064664209980285e-001	1.577767e+000	4.944678e+000	1.000000e+001
9.064664258285279e-001	1.535219e+000	5.038517e+000	1.000000e+001
9.064664309277878e-001	1.488380e+000	5.137084e+000	1.000000e+001
9.064664349830758e-001	1.449982e+000	5.215139e+000	1.000000e+001
9.064664397892592e-001	1.403557e+000	5.307476e+000	1.000000e+001
9.064664406857922e-001	1.394792e+000	5.324689e+000	1.000000e+001
9.064664424788581e-001	1.377098e+000	5.359111e+000	1.000000e+001
9.064664458291766e-001	1.343863e+000	5.423416e+000	1.000000e+001
9.064664491665901e-001	1.310665e+000	5.487476e+000	1.000000e+001
9.064664524143603e-001	1.278495e+000	5.549836e+000	1.000000e+001
9.064664559382358e-001	1.244061e+000	5.617535e+000	1.000000e+001
9.064664595623045e-001	1.209488e+000	5.687217e+000	1.000000e+001
9.064664652885238e-001	1.156512e+000	5.797471e+000	1.000000e+001
9.064664709595395e-001	1.105989e+000	5.906891e+000	1.000000e+001
9.064664788022554e-001	1.039232e+000	6.058674e+000	1.000000e+001
9.064664880386081e-001	9.649111e-001	6.238207e+000	1.000000e+001
9.064665018660945e-001	8.612999e-001	6.508679e+000	1.000000e+001
9.064665170616463e-001	7.568582e-001	6.808281e+000	1.000000e+001
9.064665317134572e-001	6.666603e-001	7.099428e+000	1.000000e+001
9.064665489170160e-001	5.738966e-001	7.443935e+000	1.000000e+001
9.064665661596379e-001	4.947208e-001	7.791861e+000	1.000000e+001
9.064665854592808e-001	4.219541e-001	8.184103e+000	1.000000e+001
9.064666061299967e-001	3.599597e-001	8.607110e+000	1.000000e+001
9.064666268460582e-001	3.120981e-001	9.033637e+000	1.000000e+001
9.064666476386484e-001	2.760101e-001	9.463951e+000	1.000000e+001
9.064666691546559e-001	2.480384e-001	9.911193e+000	1.000000e+001
9.064666866647012e-001	2.308761e-001	1.020311e+001	1.000000e+001
9.064667041520056e-001	2.178380e-001	1.040151e+001	1.000000e+001
9.064667189664649e-001	2.092014e-001	1.051774e+001	1.000000e+001
9.064667309780032e-001	2.036288e-001	1.058565e+001	1.000000e+001
9.064667446608108e-001	1.985742e-001	1.064447e+001	1.000000e+001
9.064667657067551e-001	1.924590e-001	1.070502e+001	1.000000e+001
9.064667856908494e-001	1.879651e-001	1.074139e+001	1.000000e+001
9.064668019599650e-001	1.851676e-001	1.076001e+001	1.000000e+001
9.064668175345381e-001	1.830866e-001	1.077303e+001	1.000000e+001
9.064668356207475e-001	1.812014e-001	1.078266e+001	1.000000e+001
9.064668562257195e-001	1.795569e-001	1.079034e+001	1.000000e+001
9.064668782343868e-001	1.782615e-001	1.079481e+001	1.000000e+001
9.064669043478922e-001	1.771690e-001	1.079840e+001	1.000000e+001
9.064669318937221e-001	1.763735e-001	1.079998e+001	1.000000e+001
9.064669594621256e-001	1.758430e-001	1.080124e+001	1.000000e+001
9.064669897084665e-001	1.754659e-001	1.080153e+001	1.000000e+001
9.064670237751182e-001	1.752013e-001	1.080210e+001	1.000000e+001
9.064670646374483e-001	1.750156e-001	1.080202e+001	1.000000e+001
9.064671103144689e-001	1.749041e-001	1.080235e+001	1.000000e+001
9.064671681281141e-001	1.748366e-001	1.080216e+001	1.000000e+001
9.064672352598855e-001	1.748040e-001	1.080243e+001	1.000000e+001
9.064673292479067e-001	1.747890e-001	1.080223e+001	1.000000e+001
9.064674484008630e-001	1.747842e-001	1.080248e+001	1.000000e+001
9.064676504002606e-001	1.747827e-001	1.080228e+001	1.000000e+001
9.064679599967566e-001	1.747817e-001	1.080252e+001	1.000000e+001
9.064684148156741e-001	1.747804e-001	1.080229e+001	1.000000e+001
9.064689764900501e-001	1.747788e-001	1.080250e+001	1.000000e+001
9.074963782596032e-001	1.718136e-001	1.078061e+001	1.000000e+001
9.085237800291561e-001	1.688966e-001	1.075939e+001	1.000000e+001
9.095511817987092e-001	1.660279e-001	1.073883e+001	1.000000e+001
9.105785835682623e-001	1.632075e-001	1.071894e+001	1.000000e+001
9.116059853378153e-001	1.604354e-001	1.069971e+001	1.000000e+001
9.126333871073683e-001	1.577115e-001	1.068115e+001	1.000000e+001
9.136607888769214e-001	1.550360e-001	1.066325e+001	1.000000e+001
9.139607888769213e-001	1.542627e-001	1.065789e+001	1.000000e+001
9.140322174483500e-001	1.540792e-001	1.065669e+001	1.000000e+001
9.141036460197785e-001	1.538958e-001	1.065550e+001	1.000000e+001
9.141750745912071e-001	1.537127e-001	1.065431e+001	1.000000e+001
9.142465031626356e-001	1.535299e-001	1.065312e+001	1.000000e+001
9.143179317340642e-001	1.533472e-001	1.065193e+001	1.000000e+001
9.143893603054927e-001	1.531647e-001	1.065075e+001	1.000000e+001
9.144607888769213e-001	1.529825e-001	1.064957e+001	1.000000e+001
9.145607888769213e-001	1.527279e-001	1.064768e+001	1.000000e+001
9.145732888769212e-001	1.526961e-001	1.064757e+001	1.000000e+001
9.145982888769213e-001	1.526322e-001	1.064715e+001	1.000000e+001
9.145991806321864e-001	1.526300e-001	1.064713e+001	1.000000e+001
9.146009641427166e-001	1.526254e-001	1.064710e+001	1.000000e+001
9.146045311637771e-001	1.526163e-001	1.064704e+001	1.000000e+001
9.146049911335882e-001	1.526152e-001	1.064704e+001	1.000000e+001
9.146059110732104e-001	1.526128e-001	1.064702e+001	1.000000e+001
9.146061410581160e-001	1.526123e-001	1.064702e+001	1.000000e+001
9.146066010279271e-001	1.526111e-001	1.064701e+001	1.000000e+001
9.146070635898523e-001	1.526099e-001	1.064700e+001	1.000000e+001
9.146071703244764e-001	1.526096e-001	1.064700e+001	1.000000e+001
9.146073837937245e-001	1.526091e-001	1.064700e+001	1.000000e+001
9.146075866496027e-001	1.526086e-001	1.064699e+001	1.000000e+001
9.146076335357927e-001	1.526085e-001	1.064699e+001	1.000000e+001
9.146077273081725e-001	1.526082e-001	1.064699e+001	1.000000e+001
9.146078426330636e-001	1.526079e-001	1.064699e+001	1.000000e+001
9.146079252044556e-001	1.526077e-001	1.064699e+001	1.000000e+001
9.146079759369695e-001	1.526076e-001	1.064699e+001	1.000000e+001
9.146080188355252e-001	1.526075e-001	1.064698e+001	1.000000e+001
9.146080537065805e-001	1.526074e-001	1.064698e+001	1.000000e+001
9.146080847288945e-001	1.526073e-001	1.064698e+001	1.000000e+001
9.146081134398028e-001	1.526072e-001	1.064698e+001	1.000000e+001
9.146081419073173e-001	1.526072e-001	1.064698e+001	1.000000e+001
9.146081733502891e-001	1.526071e-001	1.064698e+001	1.000000e+001
9.146082057276449e-001	1.526070e-001	1.064698e+001	1.000000e+001
9.146082529971658e-001	1.526069e-001	1.064698e+001	1.000000e+001
9.146083047895330e-001	1.526067e-001	1.064698e+001	1.000000e+001
9.146083601560946e-001	1.526066e-001	1.064698e+001	1.000000e+001
9.146084499545055e-001	1.526064e-001	1.064698e+001	1.000000e+001
9.146086295513274e-001	1.526059e-001	1.064697e+001	1.000000e+001
9.146088870376814e-001	1.526053e-001	1.064697e+001	1.000000e+001
9.146091404987362e-001	1.526046e-001	1.064697e+001	1.000000e+001
9.146092407551529e-001	1.526044e-001	1.064696e+001	1.000000e+001
9.146093045812952e-001	1.526042e-001	1.064696e+001	1.000000e+001
9.146093316791188e-001	1.526041e-001	1.064696e+001	1.000000e+001
9.146093584860967e-001	1.526041e-001	1.064696e+001	1.000000e+001
9.146093811821093e-001	1.526040e-001	1.064696e+001	1.000000e+001
9.146094053433838e-001	1.526039e-001	1.064696e+001	1.000000e+001
9.146094469676673e-001	1.526038e-001	1.064696e+001	1.000000e+001
9.146094907390311e-001	1.526037e-001	1.064696e+001	1.000000e+001
9.146095342058536e-001	1.526036e-001	1.064696e+001	1.000000e+001
9.146095730406832e-001	1.526035e-001	1.064696e+001	1.000000e+001
9.146096082465367e-001	1.526034e-001	1.064696e+001	1.000000e+001
9.146096439407825e-001	1.526033e-001	1.064696e+001	1.000000e+001
9.146096884799966e-001	1.526032e-001	1.064696e+001	1.000000e+001
9.146097442158102e-001	1.526031e-001	1.064696e+001	1.000000e+001
9.146097726190404e-001	1.526030e-001	1.064695e+001	1.000000e+001
9.146097938469527e-001	1.526030e-001	1.064695e+001	1.000000e+001
9.146098221498336e-001	1.526029e-001	1.064695e+001	1.000000e+001
9.146098410904019e-001	1.526028e-001	1.064695e+001	1.000000e+001
9.146098672126312e-001	1.526028e-001	1.064695e+001	1.000000e+001
9.146099194570897e-001	1.526026e-001	1.064695e+001	1.000000e+001
9.146100064238203e-001	1.526024e-001	1.064695e+001	1.000000e+001
9.146101492080730e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101492173820e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101492360000e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101492732361e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101493477084e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101494966528e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101497945416e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101503903191e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101515818743e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101539649846e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101587312052e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101682636465e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101775309788e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101891365214e-001	1.526020e-001	1.064695e+001	1.000000e+001
9.146101958992366e-001	1.526019e-001	1.064695e+001	1.000000e+001
9.146102020734652e-001	1.526019e-001	1.064695e+001	1.000000e+001
9.146102095631894e-001	1.526019e-001	1.064695e+001	1.000000e+001
9.146102174188233e-001	1.526019e-001	1.064695e+001	1.000000e+001
9.146102265815500e-001	1.526019e-001	1.064695e+001	1.000000e+001
9.146102383908897e-001	1.526018e-001	1.064695e+001	1.000000e+001
9.146102515153499e-001	1.526018e-001	1.064695e+001	1.000000e+001
9.146102693731404e-001	1.526017e-001	1.064695e+001	1.000000e+001
9.146102899316052e-001	1.526017e-001	1.064695e+001	1.000000e+001
9.146103188942232e-001	1.526016e-001	1.064695e+001	1.000000e+001
9.146103527011246e-001	1.526015e-001	1.064694e+001	1.000000e+001
9.146104024956823e-001	1.526014e-001	1.064694e+001	1.000000e+001
9.146104614611392e-001	1.526013e-001	1.064694e+001	1.000000e+001
9.146105527264974e-001	1.526010e-001	1.064694e+001	1.000000e+001
9.146106623431063e-001	1.526008e-001	1.064694e+001	1.000000e+001
9.146108424537153e-001	1.526003e-001	1.064694e+001	1.000000e+001
9.146110894020638e-001	1.525997e-001	1.064693e+001	1.000000e+001
9.146114841653340e-001	1.525987e-001	1.064693e+001	1.000000e+001
9.146119189798568e-001	1.525975e-001	1.064692e+001	1.000000e+001
9.146126158677301e-001	1.525958e-001	1.064691e+001	1.000000e+001
9.153702421723402e-001	1.506818e-001	1.063813e+001	1.000000e+001
9.161278684769503e-001	1.487912e-001	1.062688e+001	1.000000e+001
9.168854947815603e-001	1.469237e-001	1.061314e+001	1.000000e+001
9.176431210861703e-001	1.450796e-001	1.059692e+001	1.000000e+001
9.184007473907804e-001	1.432587e-001	1.057822e+001	1.000000e+001
9.191583736953904e-001	1.414610e-001	1.055704e+001	1.000000e+001
9.199160000000005e-001	1.396867e-001	1.053337e+001	1.000000e+001
9.199999999991918e-001	1.394913e-001	1.052771e+001	1.000000e+001
9.200010000000001e-001	1.394889e-001	1.052764e+001	1.000000e+001
9.200011000000000e-001	1.394887e-001	1.052763e+001	9.000000e+000
9.200013000000000e-001	1.394882e-001	1.052762e+001	7.000000e+000
9.200020000000000e-001	1.394866e-001	1.052757e+001	4.063327e-010
9.201396857142864e-001	1.391669e-001	1.051939e+001	2.109344e-010
9.202773714285727e-001	1.388480e-001	1.050662e+001	6.131969e-011
9.204150571428591e-001	1.385297e-001	1.048926e+001	-4.251145e-011
9.205527428571455e-001	1.382122e-001	1.046732e+001	-1.005590e-010
9.206904285714319e-001	1.378954e-001	1.044079e+001	-1.128229e-010
9.208281142857182e-001	1.375793e-001	1.040967e+001	-7.930326e-011
9.209658000000046e-001	1.372640e-001	1.037396e+001	0.000000e+000
9.210658000000046e-001	1.370354e-001	1.033845e+001	0.000000e+000
9.211658000000046e-001	1.368072e-001	1.029522e+001	0.000000e+000
9.212658000000046e-001	1.365793e-001	1.024204e+001	0.000000e+000
9.213658000000046e-001	1.363519e-001	1.017593e+001	0.000000e+000
9.214658000000046e-001	1.361248e-001	1.009298e+001	0.000000e+000
9.215658000000045e-001	1.358981e-001	9.988716e+000	0.000000e+000
9.216658000000045e-001	1.356697e-001	9.860252e+000	0.000000e+000
9.216660008711007e-001	1.356668e-001	9.362047e+000	0.000000e+000
9.216660018902673e-001	1.356663e-001	9.359424e+000	0.000000e+000
9.216660039286003e-001	1.356642e-001	9.354078e+000	0.000000e+000
9.216660080052664e-001	1.356599e-001	9.342932e+000	0.000000e+000
9.216660161585987e-001	1.356527e-001	9.318796e+000	0.000000e+000
9.216660324652631e-001	1.356415e-001	9.262062e+000	0.000000e+000
9.216660640731931e-001	1.356236e-001	9.110277e+000	0.000000e+000
9.216661017053630e-001	1.356030e-001	8.828997e+000	0.000000e+000
9.216661438700615e-001	1.355867e-001	8.328667e+000	0.000000e+000
9.216661909571845e-001	1.355955e-001	7.490299e+000	0.000000e+000
9.216662308814376e-001	1.356327e-001	6.570764e+000	0.000000e+000
9.216662745282906e-001	1.356798e-001	5.439646e+000	0.000000e+000
