time;V(U_a);V(U_tr);
0.000544146;11.4225;8.41128;
0.000544246;11.426;8.41545;
0.000544346;11.4226;8.41962;
0.000544446;11.4262;8.42379;
0.000544546;11.4228;8.42794;
0.000544646;11.4263;8.4321;
0.000544746;11.4229;8.43625;
0.000544846;11.4264;8.44039;
0.000544946;11.423;8.44452;
0.000545046;11.4266;8.44865;
0.000545146;11.4232;8.45278;
0.000545246;11.4267;8.4569;
0.000545346;11.4233;8.46101;
0.000545446;11.4269;8.46512;
0.000545546;11.4235;8.46922;
0.000545646;11.427;8.47332;
0.000545746;11.4236;8.47741;
0.000545846;11.4271;8.4815;
0.000545946;11.4237;8.48558;
0.000546046;11.4273;8.48965;
0.000546146;11.4239;8.49372;
0.000546246;11.4274;8.49778;
0.000546346;11.424;8.50184;
0.000546446;11.4275;8.5059;
0.000546546;11.4241;8.50994;
0.000546646;11.4277;8.51398;
0.000546746;11.4243;8.51802;
0.000546846;11.4278;8.52205;
0.000546946;11.4244;8.52608;
0.000547046;11.428;8.53009;
0.000547146;11.4245;8.53411;
0.000547246;11.4281;8.53812;
0.000547346;11.4247;8.54212;
0.000547446;11.4282;8.54612;
0.000547546;11.4248;8.55011;
0.000547646;11.4284;8.5541;
0.000547746;11.4249;8.55808;
0.000547846;11.4285;8.56205;
0.000547946;11.4251;8.56602;
0.000548046;11.4287;8.56999;
0.000548146;11.4252;8.57395;
0.000548246;11.4288;8.5779;
0.000548346;11.4253;8.58185;
0.000548446;11.4289;8.5858;
0.000548546;11.4255;8.58973;
0.000548646;11.4291;8.59367;
0.000548746;11.4256;8.59759;
0.000548846;11.4292;8.60152;
0.000548946;11.4257;8.60543;
0.000549046;11.4293;8.60934;
0.000549146;11.4259;8.61325;
0.000549246;11.4295;8.61715;
0.000549346;11.426;8.62105;
0.000549446;11.4296;8.62494;
0.000549546;11.4261;8.62882;
0.000549646;11.4298;8.6327;
0.000549746;11.4263;8.63657;
0.000549846;11.4299;8.64044;
0.000549946;11.4264;8.64431;
0.000550046;11.43;8.64817;
0.000550146;11.4265;8.65202;
0.000550246;11.4302;8.65587;
0.000550346;11.4267;8.65971;
0.000550446;11.4303;8.66355;
0.000550546;11.4268;8.66738;
0.000550646;11.4304;8.67121;
0.000550746;11.4269;8.67503;
0.000550814;0.259612;8.67236;
0.000550854;0.070806;8.66765;
0.000550892;0.0785535;8.66313;
0.000550915;0.0716752;8.66036;
0.000550933;0.0776127;8.65819;
0.000550947;0.0718172;8.65658;
0.000550959;0.0777027;8.65508;
0.000550972;0.0715141;8.65363;
0.000550984;0.0780137;8.6521;
0.000550996;0.0712814;8.65069;
0.000551006;0.0782468;8.64951;
0.000551013;0.0711198;8.6487;
0.000551018;0.0783815;8.64808;
0.000551023;0.0711025;8.64754;
0.000551027;0.0782978;8.64698;
0.000551032;0.0712095;8.64645;
0.000551037;0.0781377;8.6458;
0.000551044;0.0713058;8.64497;
0.000551056;0.0780311;8.64362;
0.000551072;0.0713429;8.64165;
0.000551094;0.0779707;8.63911;
0.000551118;0.0713531;8.6362;
0.000551167;0.0779136;8.63038;
0.000551265;0.0712785;8.61875;
0.000551365;0.0778382;8.60691;
0.000551465;0.0712469;8.59508;
0.000551565;0.0777569;8.58327;
0.000551665;0.0711823;8.57148;
0.000551765;0.0776757;8.5597;
0.000551865;0.0711176;8.54794;
0.000551965;0.0775946;8.5362;
0.000552065;0.071053;8.52447;
0.000552165;0.0775136;8.51276;
0.000552265;0.0709883;8.50106;
0.000552365;0.0774327;8.48938;
0.000552465;0.0709237;8.47772;
0.000552565;0.0773519;8.46607;
0.000552665;0.0708591;8.45444;
0.000552765;0.0772713;8.44282;
0.000552865;0.0707946;8.43123;
0.000552965;0.0771907;8.41964;
0.000553065;0.07073;8.40808;
0.000553165;0.0771102;8.39652;
0.000553265;0.0706655;8.38499;
0.000553365;0.0770298;8.37347;
0.000553465;0.0706011;8.36197;
0.000553565;0.0769495;8.35048;
0.000553665;0.0705366;8.33901;
0.000553765;0.0768693;8.32755;
0.000553865;0.0704722;8.31611;
0.000553965;0.0767891;8.30469;
0.000554065;0.0704077;8.29328;
0.000554165;0.0767091;8.28189;
0.000554265;0.0703434;8.27051;
0.000554365;0.0766292;8.25915;
0.000554465;0.070279;8.24781;
0.000554565;0.0765494;8.23648;
0.000554665;0.0702147;8.22516;
0.000554765;0.0764696;8.21386;
0.000554865;0.0701504;8.20258;
0.000554965;0.07639;8.19131;
0.000555065;0.0700861;8.18006;
0.000555165;0.0763104;8.16883;
0.000555265;0.0700218;8.15761;
0.000555365;0.076231;8.1464;
0.000555465;0.0699576;8.13521;
0.000555565;0.0761516;8.12404;
0.000555665;0.0698934;8.11288;
0.000555765;0.0760724;8.10174;
0.000555865;0.0698292;8.09061;
0.000555965;0.0759932;8.0795;
0.000556065;0.069765;8.0684;
0.000556165;0.0759141;8.05732;
0.000556265;0.0697009;8.04625;
0.000556365;0.0758351;8.0352;
0.000556465;0.0696368;8.02416;
0.000556565;0.0757562;8.01314;
0.000556665;0.0695727;8.00214;
0.000556765;0.0756774;7.99115;
0.000556865;0.0695086;7.98017;
0.000556965;0.0755987;7.96921;
0.000557065;0.0694446;7.95827;
0.000557165;0.0755201;7.94734;
0.000557265;0.0693806;7.93643;
0.000557365;0.0754415;7.92553;
0.000557465;0.0693166;7.91464;
0.000557565;0.0753631;7.90377;
0.000557665;0.0692526;7.89292;
0.000557765;0.0752848;7.88208;
0.000557865;0.0691887;7.87125;
0.000557965;0.0752065;7.86044;
0.000558065;0.0691248;7.84965;
0.000558165;0.0751283;7.83887;
0.000558265;0.0690609;7.82811;
0.000558365;0.0750503;7.81736;
0.000558465;0.0689971;7.80662;
0.000558565;0.0749723;7.7959;
0.000558665;0.0689333;7.7852;
0.000558765;0.0748944;7.77451;
0.000558865;0.0688695;7.76383;
0.000558965;0.0748166;7.75317;
0.000559065;0.0688057;7.74252;
0.000559165;0.0747389;7.73189;
0.000559265;0.0687419;7.72127;
0.000559365;0.0746612;7.71067;
0.000559465;0.0686782;7.70009;
0.000559565;0.0745837;7.68951;
0.000559665;0.0686145;7.67895;
0.000559765;0.0745063;7.66841;
0.000559865;0.0685509;7.65788;
0.000559965;0.0744289;7.64737;
0.000560065;0.0684872;7.63687;
0.000560165;0.0743516;7.62638;
0.000560265;0.0684236;7.61591;
0.000560365;0.0742745;7.60545;
0.000560465;0.06836;7.59501;
0.000560565;0.0741974;7.58458;
0.000560665;0.0682965;7.57417;
0.000560765;0.0741204;7.56377;
0.000560865;0.0682329;7.55339;
0.000560965;0.0740434;7.54302;
0.000561065;0.0681694;7.53266;
0.000561165;0.0739666;7.52232;
0.000561265;0.068106;7.51199;
0.000561365;0.0738899;7.50168;
0.000561465;0.0680425;7.49138;
0.000561565;0.0738132;7.48109;
0.000561665;0.0679791;7.47082;
0.000561765;0.0737366;7.46057;
0.000561865;0.0679157;7.45033;
0.000561965;0.0736601;7.4401;
0.000562065;0.0678523;7.42988;
0.000562165;0.0735094;7.41968;
0.000562265;0.067789;7.4095;
0.000562365;0.0734358;7.39933;
0.000562465;0.0677256;7.38917;
0.000562565;0.0733602;7.37903;
0.000562665;0.0676623;7.3689;
0.000562765;0.0732848;7.35878;
0.000562865;0.0675989;7.34868;
0.000562965;0.0732095;7.33859;
0.000563065;0.0675357;7.32852;
0.000563165;0.0731343;7.31846;
0.000563265;0.0674724;7.30841;
0.000563365;0.0730591;7.29838;
0.000563465;0.0674092;7.28836;
0.000563565;0.072984;7.27836;
0.000563665;0.067346;7.26837;
0.000563765;0.072909;7.25839;
0.000563865;0.0672828;7.24843;
0.000563965;0.072834;7.23848;
0.000564065;0.0672197;7.22854;
0.000564165;0.0727591;7.21862;
0.000564265;0.0671566;7.20872;
0.000564365;0.0726844;7.19882;
0.000564465;0.0670935;7.18894;
0.000564565;0.0726096;7.17907;
0.000564665;0.0670304;7.16922;
0.000564765;0.072535;7.15938;
0.000564865;0.0669674;7.14955;
0.000564965;0.0724604;7.13974;
0.000565065;0.0669044;7.12994;
0.000565165;0.072386;7.12016;
0.000565265;0.0668415;7.11039;
0.000565365;0.0723115;7.10063;
0.000565465;0.0667785;7.09088;
0.000565565;0.0722372;7.08115;
0.000565665;0.0667156;7.07143;
0.000565765;0.0721629;7.06173;
0.000565865;0.0666528;7.05204;
0.000565965;0.0720888;7.04236;
0.000566065;0.0665899;7.03269;
0.000566165;0.0720147;7.02304;
0.000566265;0.0665271;7.01341;
0.000566365;0.0719406;7.00378;
0.000566465;0.0664644;6.99417;
0.000566565;0.0718667;6.98457;
0.000566665;0.0664016;6.97499;
0.000566765;0.0717928;6.96542;
0.000566865;0.0663389;6.95586;
0.000566965;0.071719;6.94631;
0.000567065;0.0662762;6.93678;
0.000567165;0.0716452;6.92726;
0.000567265;0.0662136;6.91776;
0.000567365;0.0715716;6.90826;
0.000567465;0.066151;6.89878;
0.000567565;0.071498;6.88932;
0.000567665;0.0660884;6.87987;
0.000567765;0.0714245;6.87043;
0.000567865;0.0660258;6.861;
0.000567965;0.071351;6.85158;
0.000568065;0.0659633;6.84218;
0.000568165;0.0712777;6.8328;
0.000568265;0.0659008;6.82342;
0.000568365;0.0712044;6.81406;
0.000568465;0.0658384;6.80471;
0.000568565;0.0711312;6.79537;
0.000568665;0.0657759;6.78605;
0.000568765;0.071058;6.77674;
0.000568865;0.0657136;6.76744;
0.000568965;0.070985;6.75816;
0.000569065;0.0656512;6.74888;
0.000569165;0.070912;6.73962;
0.000569265;0.0655889;6.73038;
0.000569365;0.070839;6.72114;
0.000569465;0.0655266;6.71192;
0.000569565;0.0707662;6.70272;
0.000569665;0.0654643;6.69352;
0.000569765;0.0706934;6.68434;
0.000569865;0.0654021;6.67517;
0.000569965;0.0706207;6.66601;
0.000570065;0.0653399;6.65687;
0.000570165;0.0705481;6.64773;
0.000570265;0.0652777;6.63861;
0.000570365;0.0704755;6.62951;
0.000570465;0.0652156;6.62041;
0.000570565;0.070403;6.61133;
0.000570665;0.0651535;6.60226;
0.000570765;0.0703306;6.5932;
0.000570865;0.0650914;6.58416;
0.000570965;0.0702583;6.57513;
0.000571065;0.0650294;6.56611;
0.000571165;0.070186;6.5571;
0.000571265;0.0649674;6.54811;
0.000571365;0.0701138;6.53913;
0.000571465;0.0649054;6.53016;
0.000571565;0.0700417;6.5212;
0.000571665;0.0648435;6.51225;
0.000571765;0.0699696;6.50332;
0.000571865;0.0647816;6.4944;
0.000571965;0.0698976;6.48549;
0.000572065;0.0647197;6.4766;
0.000572165;0.0698257;6.46772;
0.000572265;0.0646579;6.45884;
0.000572365;0.0697539;6.44999;
0.000572465;0.0645961;6.44114;
0.000572565;0.0696821;6.43231;
0.000572665;0.0645344;6.42348;
0.000572765;0.0696104;6.41467;
0.000572865;0.0644726;6.40588;
0.000572965;0.0695388;6.39709;
0.000573065;0.0644109;6.38832;
0.000573165;0.0694672;6.37956;
0.000573265;0.0643493;6.37081;
0.000573365;0.0693957;6.36207;
0.000573465;0.0642876;6.35334;
0.000573565;0.0693243;6.34463;
0.000573665;0.064226;6.33593;
0.000573765;0.069253;6.32724;
0.000573865;0.0641645;6.31856;
0.000573965;0.0691817;6.3099;
0.000574065;0.064103;6.30125;
0.000574165;0.0691105;6.2926;
0.000574265;0.0640415;6.28398;
0.000574365;0.0690394;6.27536;
0.000574465;0.06398;6.26675;
0.000574565;0.0689683;6.25816;
0.000574665;0.063854;6.24958;
0.000574765;0.0688951;6.24101;
0.000574865;0.0638573;6.23245;
0.000574965;0.0688264;6.2239;
0.000575065;0.0637326;6.21537;
0.000575165;0.0687533;6.20685;
0.000575265;0.0636702;6.19834;
0.000575365;0.0686825;6.18984;
0.000575465;0.0636096;6.18135;
0.000575565;0.0686117;6.17287;
0.000575665;0.063549;6.16441;
0.000575765;0.068541;6.15596;
0.000575865;0.0634885;6.14752;
0.000575965;0.0684704;6.13909;
0.000576065;0.063428;6.13067;
0.000576165;0.0683999;6.12227;
0.000576265;0.0633675;6.11387;
0.000576365;0.0683295;6.10549;
0.000576465;0.0633071;6.09712;
0.000576565;0.0682591;6.08876;
0.000576665;0.0632466;6.08041;
0.000576765;0.0681887;6.07208;
0.000576865;0.0631863;6.06375;
0.000576965;0.0681185;6.05544;
0.000577065;0.0631259;6.04714;
0.000577165;0.0680483;6.03885;
0.000577265;0.0630655;6.03057;
0.000577365;0.0679782;6.0223;
0.000577465;0.0630052;6.01404;
0.000577565;0.0679082;6.0058;
0.000577665;0.062945;5.99756;
0.000577765;0.0678382;5.98934;
0.000577865;0.0628847;5.98113;
0.000577965;0.0677683;5.97293;
0.000578065;0.0628245;5.96475;
0.000578165;0.0676985;5.95657;
0.000578265;0.0627643;5.9484;
0.000578365;0.0676287;5.94025;
0.000578465;0.0627041;5.93211;
0.000578565;0.067559;5.92398;
0.000578665;0.062644;5.91585;
0.000578765;0.0674894;5.90775;
0.000578865;0.0625839;5.89965;
0.000578965;0.0674198;5.89156;
0.000579065;0.0625238;5.88349;
0.000579165;0.0673503;5.87542;
0.000579265;0.0624637;5.86737;
0.000579365;0.0672809;5.85933;
0.000579465;0.0624037;5.85129;
0.000579565;0.0672116;5.84327;
0.000579665;0.0623437;5.83527;
0.000579765;0.0671423;5.82727;
0.000579865;0.0622838;5.81928;
0.000579965;0.0670731;5.81131;
0.000580065;0.0622238;5.80334;
0.000580165;0.0670039;5.79539;
0.000580265;0.0621639;5.78744;
0.000580365;0.0669349;5.77951;
0.000580465;0.062104;5.77159;
0.000580565;0.0668659;5.76368;
0.000580665;0.0620442;5.75578;
0.000580765;0.0667969;5.74789;
0.000580865;0.0619844;5.74002;
0.000580965;0.0667281;5.73215;
0.000581065;0.0619246;5.7243;
0.000581165;0.0666593;5.71645;
0.000581265;0.0618649;5.70862;
0.000581365;0.0665905;5.70079;
0.000581465;0.0618051;5.69298;
0.000581565;0.0665219;5.68518;
0.000581665;0.0617455;5.67739;
0.000581765;0.0664533;5.66961;
0.000581865;0.0616858;5.66184;
0.000581965;0.0663848;5.65408;
0.000582065;0.0616262;5.64633;
0.000582165;0.0663163;5.6386;
0.000582265;0.0615666;5.63087;
0.000582365;0.0662479;5.62316;
0.000582465;0.061507;5.61545;
0.000582565;0.0661796;5.60776;
0.000582665;0.0614475;5.60007;
0.000582765;0.0661114;5.5924;
0.000582865;0.061388;5.58474;
0.000582965;0.0660432;5.57708;
0.000583065;0.0613285;5.56944;
0.000583165;0.0659751;5.56181;
0.000583265;0.0612691;5.55419;
0.000583365;0.065907;5.54658;
0.000583465;0.0612097;5.53898;
0.000583565;0.065839;5.53139;
0.000583665;0.0611503;5.52381;
0.000583765;0.0657711;5.51625;
0.000583865;0.0610909;5.50869;
0.000583965;0.0657033;5.50114;
0.000584065;0.0610316;5.49361;
0.000584165;0.0656355;5.48608;
0.000584265;0.0609724;5.47856;
0.000584365;0.0655678;5.47106;
0.000584465;0.0609131;5.46356;
0.000584565;0.0655001;5.45608;
0.000584665;0.0608539;5.4486;
0.000584765;0.0654326;5.44114;
0.000584865;0.0607947;5.43369;
0.000584965;0.0653651;5.42624;
0.000585065;0.0607356;5.41881;
0.000585165;0.0652976;5.41139;
0.000585265;0.0606765;5.40397;
0.000585365;0.0652302;5.39657;
0.000585465;0.0606174;5.38918;
0.000585565;0.0651629;5.3818;
0.000585665;0.0605583;5.37442;
0.000585765;0.0650957;5.36706;
0.000585865;0.0604993;5.35971;
0.000585965;0.0650285;5.35237;
0.000586065;0.0604403;5.34504;
0.000586165;0.0649614;5.33772;
0.000586265;0.0603814;5.33041;
0.000586365;0.0648944;5.3231;
0.000586465;0.0603225;5.31581;
0.000586565;0.0648274;5.30853;
0.000586665;0.0602636;5.30126;
0.000586765;0.0647605;5.294;
0.000586865;0.0602047;5.28675;
0.000586965;0.0646937;5.27951;
0.000587065;0.0601459;5.27228;
0.000587165;0.0646269;5.26506;
0.000587265;0.0600871;5.25785;
0.000587365;0.0645602;5.25065;
0.000587465;0.0600284;5.24345;
0.000587565;0.0644936;5.23627;
0.000587665;0.0599697;5.2291;
0.000587765;0.064427;5.22194;
0.000587865;0.059911;5.21479;
0.000587965;0.0643605;5.20765;
0.000588065;0.0598524;5.20052;
0.000588165;0.0642941;5.1934;
0.000588265;0.0597938;5.18628;
0.000588365;0.0642277;5.17918;
0.000588465;0.0597352;5.17209;
0.000588565;0.0641614;5.16501;
0.000588665;0.0596766;5.15793;
0.000588765;0.0640952;5.15087;
0.000588865;0.0596181;5.14382;
0.000588965;0.064029;5.13677;
0.000589065;0.0595597;5.12974;
0.000589165;0.0639629;5.12272;
0.000589265;0.0595012;5.1157;
0.000589365;0.0638969;5.1087;
0.000589465;0.0594428;5.1017;
0.000589565;0.0638309;5.09472;
0.000589665;0.0593845;5.08774;
0.000589765;0.063765;5.08077;
0.000589865;0.0593261;5.07382;
0.000589965;0.0636991;5.06687;
0.000590065;0.0592678;5.05993;
0.000590165;0.0636334;5.05301;
0.000590265;0.0592096;5.04609;
0.000590365;0.0635677;5.03918;
0.000590465;0.0591514;5.03228;
0.000590565;0.063502;5.02539;
0.000590665;0.0590932;5.01851;
0.000590765;0.0634364;5.01164;
0.000590865;0.059035;5.00478;
0.000590965;0.0633709;4.99793;
0.000591065;0.0589769;4.99108;
0.000591165;0.0633055;4.98425;
0.000591265;0.0589188;4.97743;
0.000591365;0.0632401;4.97061;
0.000591465;0.0588608;4.96381;
0.000591565;0.0631748;4.95701;
0.000591665;0.0588028;4.95023;
0.000591765;0.0631096;4.94345;
0.000591865;0.0587448;4.93668;
0.000591965;0.0630444;4.92993;
0.000592065;0.0586869;4.92318;
0.000592165;0.0629793;4.91644;
0.000592265;0.058629;4.90971;
0.000592365;0.0629142;4.90299;
0.000592465;0.0585711;4.89628;
0.000592565;0.0628492;4.88958;
0.000592665;0.0585133;4.88288;
0.000592765;0.0627843;4.8762;
0.000592865;0.0584555;4.86953;
0.000592965;0.0627195;4.86286;
0.000593065;0.0583977;4.8562;
0.000593165;0.0626547;4.84956;
0.000593265;0.05834;4.84292;
0.000593365;0.06259;4.83629;
0.000593465;0.0582823;4.82967;
0.000593565;0.0625253;4.82306;
0.000593665;0.0582247;4.81646;
0.000593765;0.0624607;4.80987;
0.000593865;0.0581671;4.80329;
0.000593965;0.0623962;4.79671;
0.000594065;0.0581095;4.79015;
0.000594165;0.0623317;4.78359;
0.000594265;0.058052;4.77705;
0.000594365;0.0622673;4.77051;
0.000594465;0.0579945;4.76398;
0.000594565;0.062203;4.75746;
0.000594665;0.057937;4.75095;
0.000594765;0.0621387;4.74445;
0.000594865;0.0578796;4.73796;
0.000594965;0.0620745;4.73147;
0.000595065;0.0578222;4.725;
0.000595165;0.0620104;4.71853;
0.000595265;0.0577649;4.71208;
0.000595365;0.0619463;4.70563;
0.000595465;0.0577076;4.69919;
0.000595565;0.0618823;4.69276;
0.000595665;0.0576503;4.68634;
0.000595765;0.0618184;4.67992;
0.000595865;0.057593;4.67352;
0.000595965;0.0617545;4.66713;
0.000596065;0.0575358;4.66074;
0.000596165;0.0616907;4.65436;
0.000596265;0.0574787;4.648;
0.000596365;0.061627;4.64164;
0.000596465;0.0574216;4.63528;
0.000596565;0.0615633;4.62894;
0.000596665;0.0573645;4.62261;
0.000596765;0.0614997;4.61629;
0.000596865;0.0573074;4.60997;
0.000596965;0.0614361;4.60366;
0.000597065;0.0572504;4.59736;
0.000597165;0.0613726;4.59107;
0.000597265;0.0571935;4.58479;
0.000597365;0.0613092;4.57852;
0.000597465;0.0571365;4.57226;
0.000597565;0.0612459;4.566;
0.000597665;0.0570796;4.55976;
0.000597765;0.0611826;4.55352;
0.000597865;0.0570228;4.54729;
0.000597965;0.0611193;4.54107;
0.000598065;0.056966;4.53486;
0.000598165;0.0610562;4.52865;
0.000598265;0.0569092;4.52246;
0.000598365;0.0609931;4.51627;
0.000598465;0.0568525;4.51009;
0.000598565;0.06093;4.50392;
0.000598665;0.0567958;4.49776;
0.000598765;0.0608671;4.49161;
0.000598865;0.0567391;4.48547;
0.000598965;0.0608042;4.47933;
0.000599065;0.0566825;4.47321;
0.000599165;0.0607413;4.46709;
0.000599265;0.0566259;4.46098;
0.000599365;0.0606785;4.45488;
0.000599465;0.0565693;4.44878;
0.000599565;0.0606158;4.4427;
0.000599665;0.0565128;4.43662;
0.000599765;0.0605532;4.43055;
0.000599865;0.0564564;4.42449;
0.000599965;0.0604906;4.41844;
0.000600065;0.0563999;4.4124;
0.000600165;0.060428;4.40637;
0.000600265;0.0563435;4.40034;
0.000600365;0.0603656;4.39432;
0.000600465;0.0562872;4.38831;
0.000600565;0.0603032;4.38231;
0.000600665;0.0562309;4.37632;
0.000600765;0.0602408;4.37033;
0.000600865;0.0561746;4.36436;
0.000600965;0.0601786;4.35839;
0.000601065;0.0561183;4.35243;
0.000601165;0.0601163;4.34648;
0.000601265;0.0560621;4.34053;
0.000601365;0.0600542;4.3346;
0.000601465;0.0560059;4.32867;
0.000601565;0.059992;4.32275;
0.000601665;0.0559496;4.31684;
0.000601765;0.0599296;4.31094;
0.000601865;0.0558933;4.30504;
0.000601965;0.0599979;4.29916;
0.00060203;8.84228;4.29929;
0.000602075;12.096;4.30317;
0.000602093;11.092;4.305;
0.000602104;11.2479;4.30607;
0.00060211;11.3859;4.30659;
0.000602113;11.3292;4.30692;
0.000602115;11.3582;4.30709;
0.000602116;11.3627;4.3072;
0.000602117;11.3556;4.30728;
0.000602118;11.3625;4.30736;
0.000602119;11.3596;4.30746;
0.00060212;11.3646;4.30758;
0.000602121;11.3622;4.3077;
0.000602123;11.367;4.30786;
0.000602125;11.3648;4.30806;
0.000602128;11.3696;4.30833;
0.000602132;11.3674;4.30875;
0.000602139;11.3719;4.30942;
0.00060215;11.369;4.3105;
0.000602166;11.3726;4.31206;
0.000602198;11.3692;4.31519;
0.000602234;11.3727;4.31872;
0.000602306;11.3693;4.32577;
0.000602406;11.3729;4.33553;
0.000602506;11.3695;4.34528;
0.000602606;11.3731;4.35502;
0.000602706;11.3698;4.36475;
0.000602806;11.3733;4.37446;
0.000602906;11.37;4.38416;
0.000603006;11.3735;4.39384;
0.000603106;11.3702;4.40351;
0.000603206;11.3737;4.41317;
0.000603306;11.3704;4.42282;
0.000603406;11.3739;4.43245;
0.000603506;11.3706;4.44207;
0.000603606;11.3742;4.45167;
0.000603706;11.3708;4.46126;
0.000603806;11.3744;4.47084;
0.000603906;11.371;4.48041;
0.000604006;11.3746;4.48996;
0.000604106;11.3712;4.4995;
0.000604206;11.3748;4.50903;
0.000604306;11.3714;4.51854;
0.000604406;11.375;4.52804;
0.000604506;11.3716;4.53753;
0.000604606;11.3752;4.547;
0.000604706;11.3719;4.55646;
0.000604806;11.3754;4.56591;
0.000604906;11.3721;4.57535;
