time;V(U_a);V(U_o);
0.00577012;4.78959;-10.2963;
0.00577015;4.79164;-10.2641;
0.00577019;4.79498;-10.1953;
0.00577023;4.79763;-10.1241;
0.00577026;4.80046;-10.0287;
0.0057703;4.80373;-9.89845;
0.00577035;4.80875;-9.66898;
0.00577041;4.81545;-9.3199;
0.0057705;4.82637;-8.6349;
0.00577055;4.8331;-8.10564;
0.0057706;4.83852;-7.47649;
0.00577066;4.84135;-6.77221;
0.00577071;4.84247;-6.06594;
0.00577077;4.84358;-5.31477;
0.00577084;4.84498;-4.47993;
0.00577093;4.84659;-3.34573;
0.00577112;4.84849;-1.07738;
0.00577132;4.84883;1.32769;
0.00577171;4.84428;6.13766;
0.0057719;4.83944;8.51256;
0.00577202;4.83574;9.93532;
0.00577207;4.82192;10.3672;
0.00577211;4.80437;10.3924;
0.00577213;4.79905;10.3994;
0.00577214;4.79706;10.4027;
0.00577216;4.79515;10.4068;
0.00577218;4.7942;10.4101;
0.00577219;4.79378;10.4122;
0.0057722;4.7935;10.4143;
0.00577221;4.79326;10.4167;
0.00577223;4.79307;10.4187;
0.00577224;4.79282;10.4209;
0.00577226;4.79249;10.4229;
0.00577228;4.79196;10.4251;
0.0057723;4.79124;10.4274;
0.00577233;4.79004;10.4302;
0.00577237;4.7886;10.4331;
0.0057724;4.78706;10.4357;
0.00577245;4.78532;10.4384;
0.0057725;4.7833;10.4412;
0.0057726;4.7796;10.4455;
0.00577272;4.77486;10.4498;
0.00577286;4.76941;10.4537;
0.00577314;4.75852;10.4594;
0.0057737;4.73674;10.4661;
0.00577424;4.71583;10.4699;
0.00577531;4.67399;10.4739;
0.00577638;4.63249;10.4754;
0.00577796;4.57103;10.4763;
0.00577961;4.50723;10.4765;
0.00578228;4.40359;10.4767;
0.00578563;4.27325;10.4767;
0.00579228;4.01497;10.4767;
0.00580228;3.62663;10.4767;
0.00581228;3.23833;10.4767;
0.00582228;2.85007;10.4767;
0.00583228;2.46185;10.4767;
0.00584228;2.07367;10.4767;
0.00585228;1.68552;10.4767;
0.00586228;1.29742;10.4767;
0.00587228;0.90935;10.4767;
0.00588228;0.521325;10.4767;
0.00589228;0.133335;10.4767;
0.00590228;-0.254612;10.4767;
0.00591228;-0.642525;10.4767;
0.00592228;-1.03039;10.4767;
0.00593228;-1.41823;10.4767;
0.00594228;-1.80602;10.4767;
0.00595228;-2.19378;10.4767;
0.00596228;-2.58149;10.4767;
0.00597228;-2.96917;10.4767;
0.00598228;-3.35681;10.4767;
0.00599228;-3.74439;10.4756;
0.00599862;-3.98997;10.4721;
0.00600585;-4.27007;10.4631;
0.00601262;-4.5317;10.4467;
0.00601359;-4.56907;10.4429;
0.00601552;-4.64378;10.4329;
0.0060165;-4.68155;10.4255;
0.00601846;-4.75696;10.3949;
0.00601913;-4.78292;10.3462;
0.00601914;-4.78325;10.3446;
0.00601915;-4.78391;10.3411;
0.00601918;-4.78525;10.3327;
0.00601924;-4.78822;10.3031;
0.00601927;-4.79058;10.2674;
0.00601931;-4.79331;10.2139;
0.00601934;-4.79621;10.1406;
0.00601938;-4.79907;10.0482;
0.00601942;-4.80209;9.93132;
0.00601947;-4.8069;9.71694;
0.00601953;-4.8133;9.39158;
0.0060196;-4.82329;8.79133;
0.00601965;-4.82999;8.30669;
0.0060197;-4.83569;7.75893;
0.00601976;-4.83984;7.046;
0.00601982;-4.84156;6.28245;
0.00601988;-4.84258;5.55942;
0.00601995;-4.84405;4.68039;
0.00602002;-4.8455;3.7685;
0.00602017;-4.84748;1.94092;
0.00602033;-4.84848;-0.0243518;
0.00602064;-4.84707;-3.97246;
0.00602089;-4.84272;-7.08137;
0.00602103;-4.83913;-8.79428;
0.00602111;-4.83662;-9.79873;
0.00602115;-4.83245;-10.3262;
0.00602118;-4.81626;-10.3751;
0.00602121;-4.80286;-10.3928;
0.00602122;-4.79967;-10.3972;
0.00602124;-4.7966;-10.4022;
0.00602126;-4.79466;-10.4066;
0.00602127;-4.79373;-10.4099;
0.00602128;-4.79336;-10.412;
0.00602129;-4.79311;-10.4142;
0.00602131;-4.79291;-10.4166;
0.00602132;-4.79275;-10.4186;
0.00602133;-4.79253;-10.4208;
0.00602135;-4.79223;-10.4228;
0.00602137;-4.79175;-10.4251;
0.00602139;-4.79108;-10.4273;
0.00602142;-4.78997;-10.4302;
0.00602146;-4.78843;-10.4333;
0.0060215;-4.78687;-10.4361;
0.00602154;-4.78516;-10.4388;
0.00602159;-4.78327;-10.4415;
0.00602167;-4.77984;-10.4455;
0.0060218;-4.77503;-10.4501;
0.00602192;-4.77013;-10.4537;
0.00602218;-4.76036;-10.4592;
0.00602267;-4.74119;-10.4657;
0.00602318;-4.72152;-10.4698;
0.00602419;-4.68218;-10.4742;
0.00602524;-4.64155;-10.476;
0.00602672;-4.5838;-10.477;
0.00602829;-4.52285;-10.4773;
0.00603073;-4.42795;-10.4774;
0.00603382;-4.30799;-10.4775;
0.00603956;-4.08507;-10.4774;
0.00604943;-3.70184;-10.4774;
0.00605943;-3.3135;-10.4774;
0.00606943;-2.92521;-10.4773;
0.00607943;-2.53695;-10.4773;
0.00608943;-2.14874;-10.4773;
0.00609943;-1.76057;-10.4772;
0.00610943;-1.37243;-10.4772;
0.00611943;-0.984338;-10.4772;
0.00612943;-0.596286;-10.4771;
0.00613943;-0.208271;-10.4771;
0.00614943;0.179701;-10.4771;
0.00615943;0.567636;-10.477;
0.00616943;0.955527;-10.477;
0.00617943;1.34338;-10.477;
0.00618943;1.73119;-10.4769;
0.00619943;2.11897;-10.4769;
0.00620943;2.5067;-10.4769;
0.00621943;2.89439;-10.4768;
0.00622943;3.28204;-10.4768;
0.00623943;3.66965;-10.4763;
0.00624553;3.90593;-10.4738;
0.00625274;4.1853;-10.4664;
0.00625936;4.44136;-10.4539;
0.00626725;4.74593;-10.4014;
0.00626746;4.75407;-10.396;
0.00626789;4.77033;-10.3791;
0.0062681;4.77859;-10.3623;
0.00626823;4.78376;-10.341;
0.0062683;4.78713;-10.313;
0.00626834;4.78959;-10.2793;
0.00626837;4.79202;-10.2358;
0.00626841;4.79505;-10.1658;
0.00626844;4.79755;-10.0916;
0.00626847;4.8003;-9.99315;
0.00626853;4.8053;-9.77996;
0.00626859;4.81131;-9.48409;
0.00626866;4.82024;-8.97247;
0.00626872;4.82862;-8.3916;
0.00626877;4.83468;-7.83846;
0.00626883;4.83945;-7.06609;
0.00626889;4.84113;-6.32217;
0.00626895;4.84214;-5.56139;
0.00626902;4.84353;-4.70643;
0.0062691;4.84494;-3.80953;
0.00626924;4.84684;-2.01576;
0.00626939;4.84775;-0.200166;
0.00626969;4.84665;3.43093;
0.00627021;4.83509;9.78659;
0.00627033;4.80392;10.3974;
0.00627045;4.78743;10.4214;
0.00627047;4.78833;10.4235;
0.00627048;4.78904;10.4256;
0.00627049;4.78924;10.4264;
0.0062705;4.78937;10.4277;
0.00627052;4.7893;10.429;
0.00627054;4.78887;10.4308;
0.00627057;4.78798;10.4329;
0.00627058;4.78716;10.4343;
0.00627061;4.78621;10.4358;
0.00627063;4.78499;10.4375;
0.00627066;4.78382;10.4392;
0.0062707;4.78234;10.4411;
0.00627075;4.78044;10.4434;
0.00627081;4.77784;10.4462;
0.00627089;4.77477;10.449;
0.00627099;4.77091;10.452;
0.00627119;4.76321;10.4567;
0.00627144;4.75344;10.461;
0.00627195;4.7339;10.4667;
0.0062727;4.70448;10.4714;
0.00627385;4.66013;10.4746;
0.00627501;4.61471;10.4757;
0.0062766;4.55322;10.4764;
0.00627845;4.48114;10.4766;
0.00628132;4.36987;10.4767;
0.0062853;4.21535;10.4767;
0.00629297;3.91754;10.4767;
0.00630297;3.52921;10.4767;
0.00631297;3.14092;10.4767;
0.00632297;2.75267;10.4767;
0.00633297;2.36446;10.4767;
0.00634297;1.97629;10.4767;
0.00635297;1.58815;10.4767;
0.00636297;1.20006;10.4767;
0.00637297;0.812003;10.4767;
0.00638297;0.423986;10.4767;
0.00639297;0.0360072;10.4767;
0.00640297;-0.351933;10.4767;
0.00641297;-0.739833;10.4767;
0.00642297;-1.1277;10.4767;
0.00643297;-1.51552;10.4767;
0.00644297;-1.9033;10.4767;
